Voos,Companhia.Aerea,Codigo.Tipo.Linha,Partida.Prevista,Partida.Real,Chegada.Prevista,Chegada.Real,Situacao.Voo,Codigo.Justificativa,Aeroporto.Origem,Cidade.Origem,Estado.Origem,Pais.Origem,Aeroporto.Destino,Cidade.Destino,Estado.Destino,Pais.Destino,LongDest,LatDest,LongOrig,LatOrig
AAL - 274,AMERICAN AIRLINES INC,Internacional,2016-01-13T23:35:00Z,2016-01-13T23:35:00Z,2016-01-14T08:04:00Z,2016-01-14T08:04:00Z,Realizado,NA,Guararapes - Gilberto Freyre,Recife,PE,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-34.9240154,-8.1259315
AAL - 274,AMERICAN AIRLINES INC,Internacional,2016-01-06T23:35:00Z,2016-01-06T23:35:00Z,2016-01-07T08:04:00Z,2016-01-07T08:04:00Z,Realizado,NA,Guararapes - Gilberto Freyre,Recife,PE,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-34.9240154,-8.1259315
AAL - 274,AMERICAN AIRLINES INC,Internacional,2016-01-31T23:35:00Z,2016-01-31T23:35:00Z,2016-02-01T08:04:00Z,2016-02-01T08:04:00Z,Realizado,NA,Guararapes - Gilberto Freyre,Recife,PE,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-34.9240154,-8.1259315
AAL - 274,AMERICAN AIRLINES INC,Internacional,2016-01-01T23:35:00Z,2016-01-01T23:35:00Z,2016-01-02T08:04:00Z,2016-01-02T08:04:00Z,Realizado,NA,Guararapes - Gilberto Freyre,Recife,PE,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-34.9240154,-8.1259315
AAL - 274,AMERICAN AIRLINES INC,Internacional,2016-01-10T23:35:00Z,2016-01-10T23:35:00Z,2016-01-11T08:04:00Z,2016-01-11T08:04:00Z,Realizado,NA,Guararapes - Gilberto Freyre,Recife,PE,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-34.9240154,-8.1259315
AAL - 274,AMERICAN AIRLINES INC,Internacional,2016-01-22T23:35:00Z,2016-01-22T23:35:00Z,2016-01-23T08:04:00Z,2016-01-23T08:04:00Z,Realizado,NA,Guararapes - Gilberto Freyre,Recife,PE,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-34.9240154,-8.1259315
AAL - 274,AMERICAN AIRLINES INC,Internacional,2016-01-19T23:35:00Z,2016-01-19T23:40:00Z,2016-01-20T08:04:00Z,2016-01-20T07:41:00Z,Realizado,LIBERACAO SERV. TRAFEGO AEREO/ANTECIPACAO,Guararapes - Gilberto Freyre,Recife,PE,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-34.9240154,-8.1259315
AAL - 274,AMERICAN AIRLINES INC,Internacional,2016-01-09T23:35:00Z,2016-01-09T23:35:00Z,2016-01-10T08:04:00Z,2016-01-10T08:04:00Z,Realizado,NA,Guararapes - Gilberto Freyre,Recife,PE,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-34.9240154,-8.1259315
AAL - 274,AMERICAN AIRLINES INC,Internacional,2016-01-07T23:35:00Z,2016-01-07T23:35:00Z,2016-01-08T08:04:00Z,2016-01-08T08:04:00Z,Realizado,NA,Guararapes - Gilberto Freyre,Recife,PE,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-34.9240154,-8.1259315
AAL - 274,AMERICAN AIRLINES INC,Internacional,2016-01-05T23:35:00Z,2016-01-05T23:35:00Z,2016-01-06T08:04:00Z,2016-01-06T08:04:00Z,Realizado,NA,Guararapes - Gilberto Freyre,Recife,PE,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-34.9240154,-8.1259315
AAL - 901,AMERICAN AIRLINES INC,Internacional,2016-01-03T23:00:00Z,2016-01-04T16:47:00Z,2016-01-04T07:42:00Z,2016-01-05T01:16:00Z,Realizado,OPERACAO DE VOO COM MAIS DE 04 HORAS DE ATRASO PANE AERONAVE,Miami,Miami,N/I,Estados Unidos,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-80.2870457,25.795865
AAL - 901,AMERICAN AIRLINES INC,Internacional,2016-01-29T23:00:00Z,2016-01-29T23:00:00Z,2016-01-30T07:42:00Z,2016-01-30T07:42:00Z,Realizado,NA,Miami,Miami,N/I,Estados Unidos,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-80.2870457,25.795865
AAL - 901,AMERICAN AIRLINES INC,Internacional,2016-01-22T23:00:00Z,2016-01-21T23:34:00Z,2016-01-23T07:42:00Z,2016-01-22T08:15:00Z,Realizado,DEFEITOS DA AERONAVE,Miami,Miami,N/I,Estados Unidos,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-80.2870457,25.795865
AAL - 901,AMERICAN AIRLINES INC,Internacional,2016-01-31T23:00:00Z,2016-01-31T22:59:00Z,2016-02-01T07:42:00Z,2016-02-01T08:33:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Miami,Miami,N/I,Estados Unidos,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-80.2870457,25.795865
AAL - 901,AMERICAN AIRLINES INC,Internacional,2016-01-01T23:00:00Z,2016-01-01T23:00:00Z,2016-01-02T07:42:00Z,2016-01-02T07:42:00Z,Realizado,NA,Miami,Miami,N/I,Estados Unidos,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-80.2870457,25.795865
AAL - 901,AMERICAN AIRLINES INC,Internacional,2016-01-28T23:00:00Z,NA,2016-01-29T07:42:00Z,NA,Cancelado,CANCELAMENTO POR MOTIVOS TECNICOS - OPERACIONAIS,Miami,Miami,N/I,Estados Unidos,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-80.2870457,25.795865
AAL - 901,AMERICAN AIRLINES INC,Internacional,2016-01-14T23:00:00Z,2016-01-14T01:14:00Z,2016-01-15T07:42:00Z,2016-01-14T09:50:00Z,Realizado,DEFEITOS DA AERONAVE,Miami,Miami,N/I,Estados Unidos,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-80.2870457,25.795865
AAL - 901,AMERICAN AIRLINES INC,Internacional,2016-01-08T23:00:00Z,2016-01-08T23:00:00Z,2016-01-09T07:42:00Z,2016-01-09T07:42:00Z,Realizado,NA,Miami,Miami,N/I,Estados Unidos,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-80.2870457,25.795865
AAL - 901,AMERICAN AIRLINES INC,Internacional,2016-01-07T23:00:00Z,2016-01-08T00:12:00Z,2016-01-08T07:42:00Z,2016-01-08T08:27:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Miami,Miami,N/I,Estados Unidos,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-80.2870457,25.795865
AAL - 901,AMERICAN AIRLINES INC,Internacional,2016-01-23T23:00:00Z,2016-01-23T23:00:00Z,2016-01-24T07:42:00Z,2016-01-24T07:42:00Z,Realizado,NA,Miami,Miami,N/I,Estados Unidos,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-80.2870457,25.795865
AAL - 901,AMERICAN AIRLINES INC,Internacional,2016-01-09T23:00:00Z,2016-01-09T23:00:00Z,2016-01-10T07:42:00Z,2016-01-10T07:42:00Z,Realizado,NA,Miami,Miami,N/I,Estados Unidos,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-80.2870457,25.795865
AAL - 901,AMERICAN AIRLINES INC,Internacional,2016-01-10T23:00:00Z,2016-01-10T00:10:00Z,2016-01-11T07:42:00Z,2016-01-10T08:24:00Z,Realizado,DEFEITOS DA AERONAVE,Miami,Miami,N/I,Estados Unidos,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-80.2870457,25.795865
AAL - 901,AMERICAN AIRLINES INC,Internacional,2016-01-21T23:00:00Z,2016-01-21T23:00:00Z,2016-01-22T07:42:00Z,2016-01-22T07:42:00Z,Realizado,NA,Miami,Miami,N/I,Estados Unidos,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-80.2870457,25.795865
AAL - 901,AMERICAN AIRLINES INC,Internacional,2016-01-30T23:00:00Z,2016-01-31T00:03:00Z,2016-01-31T07:42:00Z,2016-01-31T08:41:00Z,Realizado,DEFEITOS DA AERONAVE,Miami,Miami,N/I,Estados Unidos,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-80.2870457,25.795865
AAL - 901,AMERICAN AIRLINES INC,Internacional,2016-01-24T23:00:00Z,2016-01-24T23:00:00Z,2016-01-25T07:42:00Z,2016-01-25T07:42:00Z,Realizado,NA,Miami,Miami,N/I,Estados Unidos,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-80.2870457,25.795865
AAL - 901,AMERICAN AIRLINES INC,Internacional,2016-01-15T23:00:00Z,2016-01-16T00:20:00Z,2016-01-16T07:42:00Z,2016-01-16T09:30:00Z,Realizado,AEROPORTO ORIGEM ABAIXO DOS LIMITES,Miami,Miami,N/I,Estados Unidos,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-80.2870457,25.795865
AAL - 901,AMERICAN AIRLINES INC,Internacional,2016-01-16T23:00:00Z,2016-01-16T23:00:00Z,2016-01-17T07:42:00Z,2016-01-17T07:42:00Z,Realizado,NA,Miami,Miami,N/I,Estados Unidos,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-80.2870457,25.795865
AAL - 901,AMERICAN AIRLINES INC,Internacional,2016-01-17T23:00:00Z,2016-01-18T00:47:00Z,2016-01-18T07:42:00Z,2016-01-18T09:14:00Z,Realizado,DEFEITOS DA AERONAVE,Miami,Miami,N/I,Estados Unidos,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-80.2870457,25.795865
AAL - 901,AMERICAN AIRLINES INC,Internacional,2016-01-02T23:00:00Z,2016-01-02T23:37:00Z,2016-01-03T07:42:00Z,2016-01-03T08:38:00Z,Realizado,DEFEITOS DA AERONAVE,Miami,Miami,N/I,Estados Unidos,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-80.2870457,25.795865
AAL - 904,AMERICAN AIRLINES INC,Internacional,2016-01-21T22:20:00Z,2016-01-21T22:20:00Z,2016-01-22T07:22:00Z,2016-01-22T07:22:00Z,Realizado,NA,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-43.2494233,-22.8134098
AAL - 904,AMERICAN AIRLINES INC,Internacional,2016-01-26T22:20:00Z,2016-01-26T22:20:00Z,2016-01-27T07:22:00Z,2016-01-27T07:22:00Z,Realizado,NA,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-43.2494233,-22.8134098
AAL - 904,AMERICAN AIRLINES INC,Internacional,2016-01-30T22:20:00Z,2016-01-30T22:20:00Z,2016-01-31T07:22:00Z,2016-01-31T07:22:00Z,Realizado,NA,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-43.2494233,-22.8134098
AAL - 904,AMERICAN AIRLINES INC,Internacional,2016-01-04T22:20:00Z,2016-01-05T03:36:00Z,2016-01-05T07:22:00Z,2016-01-05T11:50:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-43.2494233,-22.8134098
AAL - 904,AMERICAN AIRLINES INC,Internacional,2016-01-14T22:20:00Z,2016-01-14T22:20:00Z,2016-01-15T07:22:00Z,2016-01-15T07:22:00Z,Realizado,NA,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-43.2494233,-22.8134098
AAL - 904,AMERICAN AIRLINES INC,Internacional,2016-01-31T22:20:00Z,2016-01-31T22:20:00Z,2016-02-01T07:22:00Z,2016-02-01T07:22:00Z,Realizado,NA,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-43.2494233,-22.8134098
AAL - 904,AMERICAN AIRLINES INC,Internacional,2016-01-02T22:20:00Z,2016-01-02T22:20:00Z,2016-01-03T07:22:00Z,2016-01-03T07:22:00Z,Realizado,NA,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-43.2494233,-22.8134098
AAL - 904,AMERICAN AIRLINES INC,Internacional,2016-01-05T22:20:00Z,2016-01-05T22:20:00Z,2016-01-06T07:22:00Z,2016-01-06T07:22:00Z,Realizado,NA,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-43.2494233,-22.8134098
AAL - 904,AMERICAN AIRLINES INC,Internacional,2016-01-28T22:20:00Z,NA,2016-01-29T07:22:00Z,NA,Cancelado,CANCELAMENTO POR MOTIVOS TECNICOS - OPERACIONAIS,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-43.2494233,-22.8134098
AAL - 904,AMERICAN AIRLINES INC,Internacional,2016-01-23T22:20:00Z,2016-01-23T22:20:00Z,2016-01-24T07:22:00Z,2016-01-24T07:22:00Z,Realizado,NA,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-43.2494233,-22.8134098
AAL - 904,AMERICAN AIRLINES INC,Internacional,2016-01-12T22:20:00Z,2016-01-12T22:18:00Z,2016-01-13T07:22:00Z,2016-01-13T06:45:00Z,Realizado,LIBERACAO SERV. TRAFEGO AEREO/ANTECIPACAO,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-43.2494233,-22.8134098
AAL - 904,AMERICAN AIRLINES INC,Internacional,2016-01-17T22:20:00Z,2016-01-17T22:20:00Z,2016-01-18T07:22:00Z,2016-01-18T07:22:00Z,Realizado,NA,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-43.2494233,-22.8134098
AAL - 904,AMERICAN AIRLINES INC,Internacional,2016-01-22T22:20:00Z,2016-01-22T22:20:00Z,2016-01-23T07:22:00Z,2016-01-23T07:22:00Z,Realizado,NA,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-43.2494233,-22.8134098
AAL - 904,AMERICAN AIRLINES INC,Internacional,2016-01-03T22:20:00Z,2016-01-03T22:20:00Z,2016-01-04T07:22:00Z,2016-01-04T07:22:00Z,Realizado,NA,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-43.2494233,-22.8134098
AAL - 904,AMERICAN AIRLINES INC,Internacional,2016-01-29T22:20:00Z,2016-01-29T22:20:00Z,2016-01-30T07:22:00Z,2016-01-30T07:22:00Z,Realizado,NA,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-43.2494233,-22.8134098
AAL - 904,AMERICAN AIRLINES INC,Internacional,2016-01-13T22:20:00Z,2016-01-13T22:27:00Z,2016-01-14T07:22:00Z,2016-01-14T06:46:00Z,Realizado,LIBERACAO SERV. TRAFEGO AEREO/ANTECIPACAO,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-43.2494233,-22.8134098
AAL - 904,AMERICAN AIRLINES INC,Internacional,2016-01-20T22:20:00Z,2016-01-20T22:20:00Z,2016-01-21T07:22:00Z,2016-01-21T07:22:00Z,Realizado,NA,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-43.2494233,-22.8134098
AAL - 904,AMERICAN AIRLINES INC,Internacional,2016-01-01T22:20:00Z,2016-01-01T22:20:00Z,2016-01-02T07:22:00Z,2016-01-02T07:22:00Z,Realizado,NA,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-43.2494233,-22.8134098
AAL - 904,AMERICAN AIRLINES INC,Internacional,2016-01-18T22:20:00Z,2016-01-18T22:20:00Z,2016-01-19T07:22:00Z,2016-01-19T07:22:00Z,Realizado,NA,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-43.2494233,-22.8134098
AAL - 904,AMERICAN AIRLINES INC,Internacional,2016-01-19T22:20:00Z,2016-01-19T22:20:00Z,2016-01-20T07:22:00Z,2016-01-20T07:22:00Z,Realizado,NA,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-43.2494233,-22.8134098
AAL - 904,AMERICAN AIRLINES INC,Internacional,2016-01-27T22:20:00Z,2016-01-27T22:20:00Z,2016-01-28T07:22:00Z,2016-01-28T07:22:00Z,Realizado,NA,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-43.2494233,-22.8134098
AAL - 904,AMERICAN AIRLINES INC,Internacional,2016-01-09T22:20:00Z,2016-01-09T22:20:00Z,2016-01-10T07:22:00Z,2016-01-10T07:22:00Z,Realizado,NA,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-43.2494233,-22.8134098
AAL - 904,AMERICAN AIRLINES INC,Internacional,2016-01-06T22:20:00Z,2016-01-06T22:20:00Z,2016-01-07T07:22:00Z,2016-01-07T07:22:00Z,Realizado,NA,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-43.2494233,-22.8134098
AAL - 904,AMERICAN AIRLINES INC,Internacional,2016-01-10T22:20:00Z,2016-01-10T22:20:00Z,2016-01-11T07:22:00Z,2016-01-11T07:22:00Z,Realizado,NA,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-43.2494233,-22.8134098
AAL - 904,AMERICAN AIRLINES INC,Internacional,2016-01-25T22:20:00Z,2016-01-25T22:20:00Z,2016-01-26T07:22:00Z,2016-01-26T07:22:00Z,Realizado,NA,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-43.2494233,-22.8134098
AAL - 904,AMERICAN AIRLINES INC,Internacional,2016-01-11T22:20:00Z,2016-01-11T22:13:00Z,2016-01-12T07:22:00Z,2016-01-12T06:46:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-43.2494233,-22.8134098
AAL - 904,AMERICAN AIRLINES INC,Internacional,2016-01-07T22:20:00Z,2016-01-07T22:20:00Z,2016-01-08T07:22:00Z,2016-01-08T07:22:00Z,Realizado,NA,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-43.2494233,-22.8134098
AAL - 904,AMERICAN AIRLINES INC,Internacional,2016-01-16T22:20:00Z,2016-01-16T22:20:00Z,2016-01-17T07:22:00Z,2016-01-17T07:22:00Z,Realizado,NA,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-43.2494233,-22.8134098
AAL - 904,AMERICAN AIRLINES INC,Internacional,2016-01-08T22:20:00Z,2016-01-08T00:22:00Z,2016-01-09T07:22:00Z,2016-01-08T09:11:00Z,Realizado,DEFEITOS DA AERONAVE,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-43.2494233,-22.8134098
AAL - 904,AMERICAN AIRLINES INC,Internacional,2016-01-24T22:20:00Z,2016-01-24T22:20:00Z,2016-01-25T07:22:00Z,2016-01-25T07:22:00Z,Realizado,NA,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-43.2494233,-22.8134098
AAL - 904,AMERICAN AIRLINES INC,Internacional,2016-01-15T22:20:00Z,NA,2016-01-16T07:22:00Z,NA,Cancelado,CANCELAMENTO POR MOTIVOS TECNICOS - OPERACIONAIS,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Miami,Miami,N/I,Estados Unidos,-80.2870457,25.795865,-43.2494233,-22.8134098
AAL - 905,AMERICAN AIRLINES INC,Internacional,2016-01-19T00:49:00Z,2016-01-19T00:49:00Z,2016-01-19T09:27:00Z,2016-01-19T09:27:00Z,Realizado,NA,Miami,Miami,N/I,Estados Unidos,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-80.2870457,25.795865
AAL - 905,AMERICAN AIRLINES INC,Internacional,2016-01-21T00:49:00Z,2016-01-21T02:02:00Z,2016-01-21T09:27:00Z,2016-01-21T10:03:00Z,Realizado,DEFEITOS DA AERONAVE,Miami,Miami,N/I,Estados Unidos,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-80.2870457,25.795865
AAL - 905,AMERICAN AIRLINES INC,Internacional,2016-01-12T00:49:00Z,2016-01-12T01:44:00Z,2016-01-12T09:27:00Z,2016-01-12T10:36:00Z,Realizado,CONEXAO DE AERONAVE,Miami,Miami,N/I,Estados Unidos,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-80.2870457,25.795865
AAL - 905,AMERICAN AIRLINES INC,Internacional,2016-01-22T00:49:00Z,2016-01-22T00:49:00Z,2016-01-22T09:27:00Z,2016-01-22T09:27:00Z,Realizado,NA,Miami,Miami,N/I,Estados Unidos,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-80.2870457,25.795865
AAL - 905,AMERICAN AIRLINES INC,Internacional,2016-01-16T00:49:00Z,2016-01-16T02:07:00Z,2016-01-16T09:27:00Z,2016-01-16T10:21:00Z,Realizado,CONEXAO DE AERONAVE,Miami,Miami,N/I,Estados Unidos,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-80.2870457,25.795865
AAL - 905,AMERICAN AIRLINES INC,Internacional,2016-01-23T00:49:00Z,2016-01-23T01:41:00Z,2016-01-23T09:27:00Z,2016-01-23T09:47:00Z,Realizado,DEFEITOS DA AERONAVE,Miami,Miami,N/I,Estados Unidos,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-80.2870457,25.795865
AAL - 905,AMERICAN AIRLINES INC,Internacional,2016-01-25T00:49:00Z,2016-01-25T02:14:00Z,2016-01-25T09:27:00Z,2016-01-25T09:54:00Z,Realizado,CONEXAO DE AERONAVE,Miami,Miami,N/I,Estados Unidos,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-80.2870457,25.795865
AAL - 905,AMERICAN AIRLINES INC,Internacional,2016-01-31T00:49:00Z,2016-01-31T02:46:00Z,2016-01-31T09:27:00Z,2016-01-31T11:03:00Z,Realizado,DEFEITOS DA AERONAVE,Miami,Miami,N/I,Estados Unidos,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-80.2870457,25.795865
AAL - 905,AMERICAN AIRLINES INC,Internacional,2016-01-27T00:49:00Z,2016-01-27T01:26:00Z,2016-01-27T09:27:00Z,2016-01-27T09:59:00Z,Realizado,DEFEITOS DA AERONAVE,Miami,Miami,N/I,Estados Unidos,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-80.2870457,25.795865
AAL - 905,AMERICAN AIRLINES INC,Internacional,2016-01-09T00:49:00Z,2016-01-08T03:35:00Z,2016-01-09T09:27:00Z,2016-01-08T10:49:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Miami,Miami,N/I,Estados Unidos,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-80.2870457,25.795865
AAL - 905,AMERICAN AIRLINES INC,Internacional,2016-01-24T00:49:00Z,2016-01-24T00:49:00Z,2016-01-24T09:27:00Z,2016-01-24T09:27:00Z,Realizado,NA,Miami,Miami,N/I,Estados Unidos,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-80.2870457,25.795865
AAL - 905,AMERICAN AIRLINES INC,Internacional,2016-01-04T00:49:00Z,2016-01-04T00:49:00Z,2016-01-04T09:27:00Z,2016-01-04T09:27:00Z,Realizado,NA,Miami,Miami,N/I,Estados Unidos,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-80.2870457,25.795865
